RealX,RealY,Velocity,Acceleration,TrialTime,ReactionTime,TouchTime,MovementTimeDat,TouchRegistered,TouchX,TouchY,TouchOnTarget,TargetDisparity,ROIleft,ROItop,ROIright,ROIbottom,MovementTime
-214.908729434395,-105.001816980319,4.6370401040845,1.62394489577753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.900216834971,-105.00549722688,6.26098499986203,1.27501624636712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.889190486509,-105.011431818045,7.53600124622915,0.444146645409329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.876122759692,-105.018941796404,7.98014789163847,-0.628526001978605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.862190287549,-105.026727505201,7.35162188965987,-1.93203468973602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.848964088429,-105.033150357719,5.41958719992385,-2.87180452264051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.838661572492,-105.036518720383,2.54778267728334,1.14036567648353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.83370792331,-105.035324506807,3.68814835376687,5.38799736420211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.836900985368,-105.028675137828,9.07614571796898,6.36442567574482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.850680021951,-105.016858038556,15.4405713937138,7.13268011974637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.876843597442,-105.000453396,22.5732515134602,8.31174591450473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.916956103688,-104.979736408327,30.8849974279649,9.85227269341753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.973350830254,-104.954533887024,40.7372701213824,11.2833471985538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-215.049014909565,-104.924317206038,52.0206173199362,12.5323197185557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-215.146656239485,-104.888390207876,64.5529370384919,13.3292250237911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-215.268634664685,-104.846086655935,77.8821620622831,13.7616375410259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-215.416439571624,-104.796931451178,91.6437996033089,13.5022886117595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-215.590903388981,-104.740746751693,105.146088215068,12.4802942454432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-215.791522639556,-104.677701404787,117.626382460512,10.8136264129178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-216.016403152142,-104.608617264334,128.440008873429,8.87372004474287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-216.262673429669,-104.535553635049,137.313728918172,7.00586161538541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-216.526945123055,-104.460849467344,144.319590533558,5.36431047955426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-216.805826083896,-104.386431818045,149.683901013112,3.90846311924849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-217.096263793424,-104.313857595526,153.59236413236,2.56701320802671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-217.395587342897,-104.24480783079,156.159377340387,1.80053713210518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-217.701171263751,-104.180298359852,157.959914472492,1.66273972438202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-218.01138336546,-104.120517173226,159.622654196874,2.00535329911293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-218.325823604213,-104.065336531837,161.628007495987,2.92792022981533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-218.644928851684,-104.013700379146,164.555927725803,4.16533506859798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-218.970236439028,-103.963804617651,168.721262794401,5.84334571632706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-219.303959888365,-103.91384345835,174.564608510728,7.63810287419622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-219.649148539927,-103.861536623132,182.202711384924,9.4663906393281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-220.008990602908,-103.804047477602,191.669102024252,11.4183497106662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-220.38670452145,-103.73862290712,203.087451734918,13.3041053236217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-220.785892895972,-103.663611615603,216.39155705854,15.2686380496228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-221.210137770881,-103.578069170121,231.660195108163,17.1289395460057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-221.663342868109,-103.481783533413,248.789134654168,18.5967085074394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-222.1494689806,-103.37564430013,267.385843161608,19.9444493665605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-222.671657239007,-103.26031789693,287.330292528168,20.9763854051811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-223.232552784212,-103.135293997668,308.30667793335,21.4959715578237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-223.834170637193,-103.00013487068,329.802649491173,21.8572517472754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-224.477441378744,-102.854251686216,351.659901238449,21.462115639146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-225.162969141443,-102.697056167433,373.122016877595,20.273476547165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-225.890001735469,-102.52881893868,393.39549342476,18.2160491389237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-226.656357186338,-102.350663445046,411.611542563683,15.9752463050176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-227.458341554505,-102.164875067848,427.586788868701,13.4004931379152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-228.291932182982,-101.97396013345,440.987282006616,10.9218488385131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-229.152330841678,-101.78007026863,451.909130845129,8.97524367718694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-230.034770176,-101.584652072429,460.884374522316,7.56370982220494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-230.935377131045,-101.388273002163,468.448084344521,6.32546439838012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-231.851263784008,-101.190976094356,474.773548742901,5.42786792143664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-232.779919505503,-100.992889645355,480.201416664338,5.31743612581647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-233.719474402416,-100.793866536265,485.518852790154,5.39444844336191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-234.669671737883,-100.593768436998,490.913301233516,5.37646385882096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-235.630589636074,-100.392223726702,496.289765092337,5.02173433764312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-236.602144707238,-100.18901234061,501.31149942998,4.55738746673075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-237.583541958934,-99.9837994945049,505.868886896711,4.23439151507398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-238.573826989527,-99.7765583762318,510.103278411785,4.14823375420178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-239.572250254577,-99.5668624001284,514.251512165987,4.1999950969489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-240.578405070049,-99.3536231955658,518.451507262936,4.35224372279504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-241.592143133506,-99.1356713654967,522.803750985731,4.87967686477236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-242.613665037891,-98.9125390123054,527.683427850503,5.4643967713962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-243.643961175841,-98.6838709816635,533.147824621899,5.9896736779923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-244.68412636965,-98.4492590016097,539.137498299892,5.94426341477379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-245.73518336731,-98.2085181534716,545.081761714666,5.43889755597843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-246.797181756062,-97.9623151272859,550.520659270644,4.8472587467644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-247.869226460697,-97.7112929442018,555.367918017408,4.0445954421856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-248.95016791728,-97.455754953107,559.412513459594,3.36053234041265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-250.038384439165,-97.195842963472,562.773045800007,2.57812957989188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-251.132219494873,-96.9305527917327,565.351175379898,1.99478559731767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-252.229866717842,-96.6591520181143,567.345960977216,1.76156752338272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-253.330099109372,-96.3816372574683,569.107528500599,1.48895628376101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-254.432349356407,-96.0977747751007,570.59648478436,0.962291407397515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-255.535904480403,-95.807107470274,571.558776191757,0.426499348012953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-256.639681708396,-95.5097969095254,571.98527553977,0.504556720759069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-257.742723182153,-95.2065344342535,572.489832260529,1.00922731134585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-258.845249651068,-94.8976431629145,573.499059571875,1.33831144570559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-259.948393032964,-94.5835104452651,574.837371017581,1.96157475735413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-261.052895927483,-94.2644095701898,576.798945774935,2.52644189705575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-262.159905235242,-93.9398814698313,579.325387671991,2.84392524528869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-263.270405135425,-93.6093340588624,582.169312917279,3.75376242279333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-264.384834158162,-93.2720917292341,585.923075340073,5.09958835670204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-265.504611876935,-92.9266626317286,591.022663696775,6.69952030844127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-266.631910488424,-92.5710940777943,597.722184005216,8.30956670629814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-267.769187252835,-92.2027344734153,606.031750711514,9.82780424019904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-268.91893657522,-91.8191012799127,615.859554951713,11.3238543637956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-270.083567761808,-91.4181447175172,627.183409315509,12.7108703934796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-271.265404492024,-90.9977900353792,639.894279708988,14.000602688168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-272.466802766909,-90.5567674260709,653.894882397156,15.1894525638005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-273.690335962987,-90.0949443138342,669.084334960957,16.1537581414467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-274.938786580038,-89.6132115601778,685.238093102404,16.7185282076682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-276.214676036312,-89.1129005845607,701.956621310072,17.0737513774129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-277.519463979496,-88.594729940732,719.030372687485,17.349744583846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-278.854018606117,-88.0590223190267,736.380117271331,17.4393742851084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-280.21881811509,-87.5055378939898,753.819491556439,17.3612013554579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-281.614068051553,-86.9343523565327,771.180692911897,17.2702165307524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-283.039915700414,-86.3462731724795,788.450909442649,17.3263874949375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-284.496651501184,-85.7425015656954,805.777296937587,17.3756316668386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-285.984747517678,-85.1238914665737,823.152928604425,17.0827535253275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-287.504776762447,-84.4915671269119,840.235682129753,16.1255674410091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-289.056821445737,-83.8472525242774,856.361249570762,14.8896011363814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-290.639620900309,-83.1929099185491,871.250850707144,13.4173798342031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-292.251185594966,-82.5302098247156,884.668230541347,12.0523815520529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-293.889151268196,-81.8611657560341,896.720612093399,10.9766488038738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-295.550907434197,-81.1866304572036,907.697260897273,10.0273932597401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-297.233836754809,-80.5058910271827,917.724654157013,9.10298183085649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-298.935421199225,-79.8177888967437,926.82763598787,8.16094081999563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-300.653263792091,-79.1213302163776,934.988576807865,7.20369319280985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-302.385055530036,-78.4158431991835,942.192270000675,6.27588855150339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-304.128502094719,-77.7007913334487,948.468158552179,5.24176755465612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-305.881260674189,-76.9753916138145,953.709926106835,4.24710685477339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-307.640995215726,-76.2394671367518,957.957032961608,3.6641778500275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-309.405746910857,-75.4935595268335,961.621210811636,3.07855967418698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-311.174489938686,-74.7383049248365,964.699770485823,2.39958400915293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-312.946317757436,-73.9746238595956,967.099354494976,1.67174157851775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-314.719919246372,-73.2029617545914,968.771096073493,1.0361202606839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-316.493706983807,-72.4233805792942,969.807216334177,0.467027102457905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-318.26640512142,-71.6362049570119,970.274243436635,0.210995200584989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-320.036841384818,-70.8416712150272,970.48523863722,0.332731749324921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-321.804593615137,-70.0401611116258,970.817970386545,0.472727187575742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-323.569975579647,-69.2318439425114,971.290697574121,0.881216650918191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
