RealX,RealY,Velocity,Acceleration,TrialTime,ReactionTime,TouchTime,MovementTimeDat,TouchRegistered,TouchX,TouchY,TouchOnTarget,TargetDisparity,ROIleft,ROItop,ROIright,ROIbottom,MovementTime
-214.95195913163,-105.116270576856,20.212541572934,0.478449984669581,4296.624,1908.703,2710.265,801.563,1,816,120,1,2,777,61,2,161,0.9
-214.943710595715,-105.076695976383,20.6909915576036,0.454379915462248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.935879508991,-105.03606172227,21.1453714730659,0.431155151212998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.928487790226,-104.994421964435,21.5765266242789,0.411806001602763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.921560801996,-104.951828504388,21.9883326258816,0.398581960966943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.915126509252,-104.908325091148,22.3869145868486,0.393473099129707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.909214947224,-104.863943234345,22.7803876859783,0.398754686982642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.903857822797,-104.818698505698,23.1791423729609,0.417549023531272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.899088067034,-104.77258625142,23.5966913964922,0.454392075160477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.894939133466,-104.725575595929,24.0510834716527,0.511225334967737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.891443787046,-104.677600591833,24.5623088066204,0.574264791725863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.888632029947,-104.628556508829,25.1365735983463,0.63542152914734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.886527614436,-104.578327425975,25.7719951274936,0.688363928195606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.885142194365,-104.526802058022,26.4603590556892,0.723764507132991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.884465333852,-104.47388566864,27.1841235628222,0.724858193990361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.884446835036,-104.419517424661,27.9089817568126,0.653672118333294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.884964341533,-104.363701860185,28.5626538751459,0.406594449635506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.885764335216,-104.306582154341,28.9692483247814,-0.307279616396702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.886376607357,-104.248646892912,28.6619687083847,-1.89813554219977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.886175850099,-104.191323307038,26.7638331661849,-1.06386809290748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.88540733221,-104.137801157948,25.6999650732774,0.34333887818757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-214.886529525895,-104.086413479459,26.043303951465,0.962149587319946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
