RealX,RealY,Velocity,Acceleration,TrialTime,ReactionTime,TouchTime,MovementTimeDat,TouchRegistered,TouchX,TouchY,TouchOnTarget,TargetDisparity,ROIleft,ROItop,ROIright,ROIbottom,MovementTime
-215.063495006522,-103.712502181383,48.9671868705294,4.81116716986703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-215.133500156611,-103.644015536545,53.7783540403964,6.80490424293269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-215.218981817111,-103.578736664225,60.5832582833291,8.66249781446729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-215.322940950111,-103.516496617609,69.2457560977964,9.72669730978789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-215.447819006532,-103.456618658603,78.9724534075843,9.96304577828299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-215.594873220863,-103.398984886938,88.9354991858673,9.75858073114252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-215.7642243052,-103.344594609356,98.6940799170098,9.48098913160865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-215.955203678259,-103.294705084314,108.175069048618,9.07532769126514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-216.166754862763,-103.24938976031,117.250396739884,8.65176111810084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-216.397704231737,-103.208732520941,125.902157857984,8.25716518166344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-216.647066049386,-103.173745418859,134.159323039648,7.68912701993114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-216.914004790323,-103.146568141202,141.848450059579,7.00002552244086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-217.197152621018,-103.128926227759,148.84847558202,6.44324634640842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-217.494775446328,-103.122283292664,155.291721928428,6.43341820685396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-217.805304867811,-103.128075873393,161.725140135282,7.4543474519044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-218.128154152338,-103.147784330656,169.179487587187,9.06004950998633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-218.464680110629,-103.182956414436,178.239537097173,10.7575059529787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-218.817559420032,-103.233488813286,188.997043050152,12.2724171854819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-219.190063255177,-103.297679326053,201.269460235634,13.5174256502149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-219.585559721814,-103.372646834827,214.786885885849,14.5945049327533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-220.00720336862,-103.454806803801,229.381390818602,15.737257884961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-220.45789750432,-103.540469431949,245.118648703563,17.1360488750503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-220.940547662,-103.626384698698,262.254697578613,18.7923204734749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-221.458346202294,-103.710019483794,281.047018052088,20.6050031001088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-222.014822251763,-103.789291873631,301.652021152197,22.4955538769911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-222.613701882574,-103.862223041599,324.147575029188,24.3163994651098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-223.25867279384,-103.927790756284,348.463974494298,26.1265527625237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-223.953268663156,-103.984756925296,374.590527256821,27.4059479536917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-224.70096148623,-104.031955386759,401.996475210513,27.9343204516412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-225.50410106965,-104.068988802367,429.930795662154,27.8026883977533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-226.363556322842,-104.095420298628,457.733484059908,26.5989072864835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-227.278899266028,-104.110489010545,484.332391346391,24.9976114090604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
